To put/carry on the head|lá tú 'tí
To listen| to pay attention to|lá tukpa ʃiʃì
To nudge with the knee|lá vòkpa kú
To exalt| glorify| make large|lá wõ̌ ncĩ́n
To kill| abolish|lá wu
To teach| show| explain|lá wǔ
Salutation for Kpáfiã̂|lá wǔ a a gò jĩn
Salutation for nyintsu (king's wife)|lá wuʒì jĩn 'gi
To throw away| divorce| release|lá ya
To bring a canoe to landing-place|lá 'ya bě kpàta
To marry a bride|lá yàwǒ
To carry on father's trade|lá yàwǒ lǎ
To paddle/ferry across|lá 'ya zũ̌ lo 'kpã̀n
To turn/cast the eyes away|lá 'yé cé tú
To watch| attend to|lá 'yé dã
To pay attention to|lá 'yé dã 'bà
To turn the eyes away|lá 'yé kéʒè
To look sad or grave|lá 'yé nǔ
To watch| look well at|lá 'yé pà kú
To trust| to look to|lá 'yétú
To star-gaze|lá 'yé ta fìtí o
To star-gaze|lá 'yé tú 'fĩn ò
To take about|lá za
To strike| dash| hit|lá ʒe
To change| alter|lá ʒè
To spill| pour out| throw out|lá ʒè ya
To put down (plural)|lá ʒi / lá ʒiʒi
To bring back| fetch back|lá ʒĩ̌n
To grow taller|lá zũ̀nmã̀
To turn the back on|lá zũ̀nmã̀ ʒè ta
To take everything| clear one out|lá zoci
Yet|lá (adv.)
To be almost|lá
To gallop| to run|la
To level|la
To crush|la
To break up| dissolve (marriage/friendship)|la
To come up of itself (volunteer seeds)|la
To raise (dust)|la
To flower|la koro
To be cracked| broken|là
Fugitives| people scattered after war|là bě 'ʒì
Close friends| chums|là dã dòʒì
Cracked/broken into pieces|là fi
To cut across grass fields|là 'gó
To open mouth wide in astonishment|là 'mi là
To be jealous| envy|là nyãgbã̀n
Punishment stance (arms/legs outstretched)|là 'wò
To be too much|là 'yé
To cut a tribal mark down centre of forehead|là yěgũn
To stare| open eyes widely|là 'yé là
To cut through a village|là 'ʒì tacĩn
To libate|làba
To be intimate| chummy|lábã̀
News| tidings| story|làbǎrì
Child not old enough to be weaned when another is expected|làbégà
Threads crossed in a loom|labo
To be weak|làbò
Guinea-corn porridge sold in chunks|lábòwǒ
Cola nut type (two segments)|laboʒì
Certainly| doubtless|làbǔdà / làbǔdì
Forked pole used to lift a grass roof|lǎci
Reward| hire| wages|lada
A job (weaver supplied with thread)|lada
Earnest| pledge| small money present|lǎda
Muezzin|làdân
Salutation for a Làdân|ladandubu
Ball of lightning|ládi
To be completed|ladzò
To slight| despise|lafi
Health| peace|láfíyà
Open space|làgã̌
To be too much| to be carried too far|lagbá
Saucy/impudent person|làgbã̌ nʒĩnci
Convert| proselyte|lǎgba
To put up with| to bear with| to be uneasy with|lagwala
To be gluttonous|làgísokpa
Morning glory vine|lǎkànkpó
Woman's cloth sewn in front, open at back|làkò
Anus|làkò
To blossom| to bud|lakoro
Big|lakpa
Open space about a village|lakpantí
Quickly|lákpáyí
Ignoramus| ignorance|làkpe
Rank among native princes|lákpyã́nyã
One cast away| uncared for| neglected| silly| idle| worthless| spoiled|lálàce
Dawn| early morning|làlàʒĩǹ
Compulsion|lálé
A young oil palm|làlègi
Pleading| imploring|lalí
Henna plant (used to blacken hands/feet)|lǎli
Performers in the Gũnu|Làlǔ
Wind that blows in April / before rains|lambòrò
To ridicule|lami
Entrance/approach to a compound|lami
To follow|lámitú
Kernelless|lampǒ
Grass species|làmputu
Trouble| torture|lǎnã
Tree with edible fruit|langbà
Idler|làngbà
Little| a small amount|lángi
Full-grown branches of the oil palm|lánká
Mixture| half-breed|lanká
Sun-dried bricks| a clod|lànkpà
Mud-wasp (Belenogaster griseus)|lànkpàvũvũ
Forked pole used in lifting a roof onto walls|lǎnlǎci
To mix|lántsa
Blindness|làrà
Arab|Laronci
Dye|lárú
Wednesday|Làrùba
Arab(s)|Larubawa
To be too much| to be carried too far|làsáfi
Third call to prayer (about 4 p.m.)|lǎsã̀rì
Grass field| farm| bush|latí
To hiss|latswã́
Gecko|latswã́latswã́gi
Praying mantis|làvonlàvo
Season immediately after the last rains|làwo
Amulet| charm|láya
Fancy collar worn on a horse’s neck|láyadòkò
Bird species|láyagi
Plant with blue-bell-like flower on long stem|láyagi sòkó
To be greedy| to be gluttonous|làyěkara
Reed used to make long pipe stems (maʃia)|làyisa
Vendors' call for cloth|lǎʒìgba
Morning| forenoon|làʒĩǹ
Breakfast|làʒĩng̀ṹn
Ram sacrificed at the Great Feast (Muslims)|lãya
Politeness|lãdã̀bi
Stone worn in ears by Yoruba women|lã̀ntã́nã̀
To itch| to scratch|lé
To lay down| to be situated (as a village)|le
To poison (arrows)|le
To dissolve| to mix with water|le
To be thick (as oil)|le
To preserve/store beans etc. by mixing with sand/ashes|le
Formerly| once|lě
To see (contracted from leyé)|lě
To exalt| to extol (as drummer does)|lè
To rip| to rend| to tear|lè
To sharpen| to grind|lè
To plaster/polish a wall|lè
To miss|lèba
Salutation for the rank Tswatswanã̀|lébǎ
Reproaching| taunting|lèbà
Fish net|lébélébé
Danglingly|lèbèlèbě / lèbèlěbè
Very (much)|lebíle
Rain puddles|lebú
To lay down|le ci / le cici
Politeness| humility|ledã̀bi
Privacy| hearing| consultation|lédã̀n
Local jail/prison|lédú
Small herb used to cure headache|lèdǔ
Swamp clay used to plaster walls|lèdǔ
First money| capital|ledzú
Sheet tin|léfà
Rank among native princes (salutation: Kobo)|Lefãrimã
Basket (two-cover style) for carrying small things|lèfe
Driving rain (rain and wind)|lefè
Sin| fault|lefi
Rank among lower Kyadya (salutation: Bàrù)|léfítí
Rank among courtiers (salutations: Àgbǎtì, Daniyã̀)|legãmã
Snore|legbã̀n
Very (shaky)|lègelège
Thin| lean| lanky|légélégégǐ
Salutation for rank Nã́genǔ (“your gain is with God”)|lègǐ 'o dã bè Sòkó nyi
Sleep| slumber|legùn
To watch| to do guard duty|legũ̀n
True|lã́kã́dã̀yǐ
Cattle egret|lèkenlèke
To be thick (boards/paper/cloth)|lekpãn
Long telescope-like fish trap|lèkpe / lènkpe
Short|lèkpégǐ
Flute made from bamboo|lekùgi / lekùngi
To lay down| to sleep|lele
To be thick (as oil)|lele
Ago| a very long time since|lělè
Very (thin)|lělěyí
Salutation for Gbǎrukú|lele lá 'tí ba só
Witch| leader among traditional women|Lelú
Black, unglazed gown|lémã̀
Tent|lěmã̀
Rank among swamp dwellers (salutations: Gbǎkàlà, Dawudù)|lémã
Salutation for Lǐnã̀ (“see my right”)|le m' 'bó yé
Fruit of the silk-cotton tree|lembúbúrú
Limes|lèmǔ
Design in embroidery|lèmǔtí
To be thick| to be heavy|lenã
To mind| to be careful|lěnã
Female trader| dealer in small wares|lènce
See kendònã ... nã|lendònã ... nã
See lèkpe|lènkpe
Very (heavy)|lentsãyi
Scythe| sickle|lènʒe
Salutation common to all native princes/princesses|Leramã
To rave| to call out in sleep (said caused by witches)|lesũn
Head of a bed|letí
Rank among villagers|létswá
See reʃèn láfíyà|leʃèn láfíyà
Medicine said to cause sleep (like chloroform)|lewu
To buzz| to itch| to burn (as the ear)|lewú
Beautiful| nice| fine|léwúléwúyí
Used with jĩǹ: to walk about in sleep|leyé (with jĩǹ)
To see| to perceive| to find| to discover|leyé
To bribe (“to blind the eyes”)|lèyé
Keeping awake at night|leʒì
Reduplicating prefix for verbs initial la/le/li/lia|li-
To pick out| to subtract|li
To be clean| clear| justified|li
To cut off| to strip| to clip off|liǎ
Rank among upper Kyadya (salutation: Dòdóndáwà)|liábà
Very (full)|liábiáyí
Very coarse grass (Setaria verticillata)|liàbialiàbia
Thin|liájiágǐ
Maize cultivar with very long cobs|liákpiági
Food made from beans|liàlià
To be soft| to be rotten|liǎlià
Kernelless rice|liália
Dwarf| midget| bantam|lìliǎgi
Very (low)|liàliàliàliànyǐ
Pleading| persuading|lialiaʃi
Very (soft)|liàmǔliàmǔgi
Very (full)|liáʃiáyí
Very (large, plump)|liàtiàyǐ
Very (soft)|liàwǔliàwǔgi
Large|lìbwõ̀
To frighten| to scare|lidã̀
Local salt made from esã grass (vendors’ call: Ebǔ)|lǐgã̀mã
To make exceptions| to leave out|li gwa tũn
Unevenly|líkpóyí
See àlìkáfa|lìkáyífa
Manifestation| appearing|lilátú
Rank among village headmen|Lílé
Lees|lìlǐ
Pure| clean| holy|lilici
A job| work given to dyers|lìmã̀
Iman| chief mallam (salutations: ʃùgàba, ʃéwù/ʃéfù)|Lìmã́n
Rank among Kyadya (salutation: Lěramã)|Lìmã̂ n giádwõ̀
Middleman| witness| mediator|lǐnã̀
The New Testament|lìnjila
Inquisitiveness|lirí lirígí
Kind| breed| species|líri
See lìlǐ|lìrǐ
Account| reckoning| number|lìsáfi
Fourth call to prayer (about 7 p.m.)|lìʃia
Book|lítáfi
To surpass| be above| be higher|lití
To trouble|litsá
Silver money| shilling|lìyân / lìyângi
To pass the night| to come to the morrow|liyé
To enter| to knit (as a bone)|ló
To price an article| to trade|ló
To go| to proceed|lo
To add| to reckon|lò
To loose| untie| release|lò
To tattle|lòbá
Kind| equivalent|lǒdã
To be cool|lǒfè
To be far| to be distant|lokpá
Very (large)|lokpoyǐ
To regard| to consider| to heed|lòlǒ
Tree with fruit like a cola nut|lòlǒbì
Antelope|lǒmã̀
Trouble-maker| home-breaker|lǒ 'mì la 'mì
Locust tree (Parkia biglobosa)|lonci
Tree species|lonci gágà
Delay| deception|lòndzǒgi
Empty pods of locust fruit|lòngòrò
Not at all|lonyí à
Revenge|lǒpa
Very (many, much)|lólo
Thin|lóró
Smoothness| evenness|lóta
To discourage|lòtí
To work| to toil| to labour|lotũn
Decoy deer (used by hunters)|lovo
Delay| deception|lovogi
Unitedly|lowà
To spend money|lǒwó
Onion sprouts| young onions|lówògi
Royalty|lǒwõ̀n
White trade calico|lówóyà
To daze| to dazzle|lóyé
Plant whose sap mixed with corn to destroy birds|lówu
Evening|lǒzũ̀n
Fish species|lṍkṍsõ̀
Reduplicating prefix for verbs initial lo/lu/lwa|lu-
To consider|lú
To weave|lu
To beat bark off a green tree|lu
To leak|lù
To stew/make sauce|lù
Onion|lùbǎsa
Bird species|lǔbóndèdè
Salutation for Nuwõnyã̀|lǔbóndèdè
Rank (salutation: Daniyã̀)|lúcí
To be heavy|ludò
To be senseless|lù 'fè ya
Primary wing feathers|lǔfù
Pigeon without a mate|lǔgbà
Black kite (Milvus migrans)|lǔgbè
To leave| to let be| permit| abandon| allow|lugwa
Chicken basket|lǔka
Standing on one leg|lúkánkátú
Dove|lùkó
Weed species|lúkokókó
Flowering plant (jack-in-the-pulpit-like)|lúkolúko
Turtle dove|lùkóbǒkũ̀ngi
Smut disease of cereals|lukómbudu
Large ringed dove|lùkóndàbà
Unitedly|lúkondò
See lǔbóndèdè|lúkóndũndũ̌ n
Dove|lùkóngi
Sense| wisdom|lùkóntágbã́n
Armpit|lǔkǔntata
Weak neck or back|lùkpá
Tree with very thin bark| brittle wood|lǔkpa
Rank among native princes (salutations: Guruzà, Dòdóndáwà)|lúkpã̂ n
To be soft| tender| mashed|lúkpã́n
Rank (salutation: Lá wǔ a)|Lúkpo
To be heavy| weighty|lukpĩn
To be bitter|lukù
Pigeon|lǔkukù
Cotton plant| cotton|lulu
Unginned cotton|lulu fùkà
European cotton thread|lulugi
Cotton seed|lulu kòsũn
Species of cotton|lulu kece
Ginned cotton| one who gins cotton|luludzácí
Carded cotton| one who cards cotton|lulukũ̀nci
Thread| spun cotton| one who spins cotton|lulupĩ́nci
Carded cotton| one who cards cotton|lulutsúci
Picked cotton| one who picks cotton|luluyàci
Pearl|lúlùyi
Root used for flavouring|lùmyãnyã
Dust|lǔngbǎ
To do embroidery| to embroider|lu’nã̀
Bride’s maid (stays with bride for 3 months)|lusàgi yàwǒ
Rank among village headmen (salutations: Lěramã, Káràtsubú, Káràtutù)|lútsubú
Homosexual|lutù
Soft| tender|luwàgiluwàgi
Width|lùwǎsa
Sense| wisdom|lùwǎya
Grave|lùwo
Nupe sub-tribe|Lǔʒì
To pour (small quantity)|lwa
To be high|lwa
To notice| to regard| to heed| pay attention|lwà
Bounding|lwṍniwṍnyí
Mane of an animal|lwõ̀lwõ̀
Tree species (fruit used for gegèza sauce)|lwõ̀rwõ̀nci
Very (large, fleshy)|lwõ̀twõ̀yǐ
See lãya|lwõ̀ya
Beadle| a king's fool|mábà
Rank (salutation: Giwa)|mǎdaki
Word expressing inward joy/delight|mádã̀la / mádã̀li
The Mahdi|Màdǐ
Rank/office| a chief| a head-man|Májĩn
Chief doctor|Májĩn cigbè
Chief of the masqueraders|Májĩn dòdǒ
Chief trumpeter|Májĩn kàkàki
Head leather worker|Májĩn kimpà
Court officer|Májĩnràka
Chief blacksmith|Májĩn tswaci
Rank among native princes|Makũn
Hyena|mã̀kũndũnu
Mallam| Muslim priest|málàm / mã́làmi
Spleen|málàm ʃémpa
The Angel of the Abyss|Màlìki
The Red Sea|Málíya
Wonderful! Amazing!|màmaki (excl.)
Like|màmaki (a.)
Song or dance|mami
As| thus|mami (adv.)
“Mammy”| name given to white women|màmǐ
Trade cloth|màmǐ (tx)
Slimily|mànyǐ
Cake from guinea-corn and maize|másà
See séntãlí|maséntãlí
Cake from very coarsely ground guinea-corn|màʃé
To be sweet| to be good at|mã́ (v.)
To be right|mã́ (v.)
To neigh|mã́ (v.)
To clip/nip off heads of corn/grass| to harvest|mã́ (v.)
To be just right| to suit|mã́ (v.)
To shine| reflect light|mã́ (v.)
Also| too|mã (adv.)
To bear| beget| bring forth| lay|mã (v.)
To refuse (in this sense)|mã (v.)
To go around| surround| wind on| bind on|mã (v.)
To lend| to borrow|mã̀ (v.)
To measure|mã̀ (v.)
To conjure|mã̀ (v.)
To dodge| to skulk|mã̀bàrà
To hide the right side|mã bòdì
Pauper|mã́càci
Freak|mã́càta
See mãkéʒè|mãcéʒè
Paternal aunt|mãcĩnmã̀
Name of the Kúta’s canoe|mãda
Etsu’s fool|mã́dàfia
Head woman among the Etsu’s wives|mã̀dáki
Hunger| starvation|mãdã
Bog| quick-sand| morass|mã̌ dã̀
To play| to sham|mã́dzò
Chief singer (office among priests)|mã̀diwù
Rank among councillors (salutations: Lěramã, Giwa)|mã́dzwǎkwa
Beginning| first|mãfari
To please|mã́fi
Butcher|mã́fwõ̀ci
Butcher’s shop|mã́fwõ̀ta
Front| approach to a compound|mãgani
Fancy|mãgani
Farm for only èkpã́n sorghum|mãgã
Tree species|mã̀gãci
Salutation for a judge (“speak well and they will spend money”)|mã́gã̀áwólǒ
Heir of the family| rank like Májĩn (salutation: Gádò)|mã́gàjĩn
Queen|mãgajìya
Very (much)|mã̀gã̀mã̀gã̀yǐ
Rank among warriors| under-captain (salutation: Kawurangòʒè)|Mã́gàyǎkì
Fourth call to prayer (about 6 p.m.)|mã́gã́rì
To assist catching fish in another man’s stream|mã̌ gbè
Fish species|mã̀gbo
To whine|mã́gí
Cousin/nephew (sister’s children)|mã̀gi
Pure white (horse)|mãgo
Eraser|mãgogi
Tree species|mãgũnci
Spoon/scoop for taking civet|mãkaʃi
Equal|mã́kámã̌ gi
Weapon|makami
School| place of learning|mãkanta
Mecca|Mã́kã̀
Poorly| slovenly|mã̀kã̀yǐ
Moslem law: allowed but not recommended|mãkãruhù
To surround| to go about|mãkéʒè
Enemy| opponent| adversary|mã́kìri
Neighbour|mãkòci
To spar| to box|mã̀kò
Hyæna|mã̀kũndũnnu
Sap of the èba palm (beverage)|mã̀kwõ̀rwõ̀
Yam cultivar|malágbàgi
Angel|mã̀lǎyíka
To reign/govern (with jĩn)|mã̀lã̌ka
Angel|mã̀lěka
Needle case| pin cushion|mã̀lǐfi
To be dear| to be scarce|mã́ló
Lute with spherical gourd resonator|mãlogi
Fish eagle|mãlú
Child’s word for wanting to nurse|mã́mã́
Masquerade|Mãmã
Completely|mãmã tò jànja
Idiom: one always standing|mã́mã́ dĩn gbàrǒ
Very (plump)|mã̀mã̀mã̀mã̀yǐ
Rank among councillors (salutation: Daniyã̀)|mã̂ mmasũn
Small bur|mã̀mã̌ rìgbò
Mallam| priest| preacher| Imam|mã̂ n
Mallams who make medicine/write charms|mã̂ n kundi
Chief preacher|mã̂ nkó
Mallam who divines|mã̂ n tùràbi
Mallam who divines|mã̂ n yìsábi
Favour| grace| kindness|mãnã́
Dye pits|mãnã
Indeed| certainly|mã̀nã̀ (adv.)
Spy| traitor|mã̀nã̀ (n.)
To shine a light|mã́ 'nã
Ungrateful person|mãnã́áwoci
Hypocrite| deceiver|mã̀nǎfìki
Hypocrite| deceiver|mã́nã́fĩ́nci
Sweet|mã́nã́gi (a.)
Pest insect eating guineacorn leaves|mã́nã́gi (n.)
See rǔmãkã̀|mã̌ nãkã̀
To hunt by torch light|mã́ 'nã kã́
Dye pit|mãnãta
To be happy| joyful| glad|mã́nîn
Large black-and-white caterpillar (eaten)|mã̀nǐ (i)
Convulsion (said caused by eating bad mã̀nǐ)|mã̀nǐ (d)
Fresh/sweet (milk)|mãndara
Clay water pot with long neck|mã̀ngè
Small pot with handles|mã̀ngègi
Twin shrine: eight small pots in ground|mã̀ngè bàkómbàgiʒì
Pot with very large flange|mã̀ngè bùrù
Bride’s pot|mã̀ngègegé
Place where pots are kept|mã̀ngèta
Ink-pot (no longer used)|mã̀ngègi tàdáwa
Bride’s pot|mã̀ngègi yàwǒ
Child born in slavery|mã̀ngí
Period of time| another time| later|mã́ngi (adv.)
Cereals harvested by cutting off the head|mã́ngi (n.)
Semen|mã̀nǐyù
Rank among councillors (salutation: Dòdóndáwà)|mã̂ nlawo
Gecko|mã̀nlélégi
Design in embroidery|mãnlélétí
Scaly sand lizard| fence lizard|mãnlwõ̀lwõ̀gi
Butter|mõ̀nʃianu
Tree species|mã́nvovogi
To conjure|mã̀ 'nyã
Cleat|mãnyã̀
To glean|mã́ 'nyã mã́ngi
Very (large)|mã́nyãmã̀nyãyí
Spindle for spinning cotton|mãnzãri
Ballast/clay ball on spindle|mãnzãri gùlǔlù
Cheek|mãpá
Clay between roof and top of wall|mãpà
Association|mã̀pà
Welcome|Mã́ràba
Sleeveless garment| vest| waistcoat|mã́ràhanu
Point where threads cross when being measured for a loom|mã̀ri
Heavy rains in October|mã̀rìká
Limit|mãrika
Longing| desire|mã́rímã́rí
Dye pit|mãrinã
Tattle|mã̀rǐkò
Edible sprouts of fanpalm gbàci|mã̀rinci
Straw hat| helmet|mã̀rùfa
Loom| weaving frame|mãsaka
Weaver|mãsàki
Chief of the glass workers (salutation: Dòmbǎʃì)|Mã̀sàgǎ
Glass works|mã̀sàgǎfù
Mosque|mãsalaci
To be tired|mã̌ sã̀
See mã́sòyi / èyà|mã́sã̀yi
Danger| peril| calamity| misfortune|mã̀síba
Indeed|mã̀só
Steel| superior grade of iron|mã́sóri
Black pepper|mã̀soro
Friend|mã́sòyi
Back (often: hunch-back)|mã̀sũ̀n
Namesake| same name|mã̀sunã
Long pipe stem (from làyisa plant)|mãʃia
Beware| avoid|mã̀ʃiá
Ditch| gutter|mãʃigi
Back stitch in sewing|mã̀síta
Hammer|mã́tàlǎka
Page number|mãtaʃi
Vendors’ call for meat|Mã̌ tì
Thumb-ring (archers)|mãtíkó
To laugh| smile| giggle| snicker|mã́tsã
Slay/harness of a loom|mãtsã̀fi
Grass-widow|mãtsú
Scout| watchman|mã̀tswá
Limit|mãtuka
Young cattle|mã̀turugi
Peace| sweetness| bliss| usefulness|mã̌ wo
Vendors’ call for locust fruit water|mã́wǒ
Salutation for rank Tsóyida|mãwòre
Commander-in-chief of warriors|mã̀yǎkì
To tease (boys to girls)|mã́yé
Long headed millet|mã̀yì
(With jĩn) to avoid|mã̀yìbò
Food made from corn|mãyidí
Salutation for Tsówa|mãyito
Brave person| hero|mãza
Fish species|mãzangònigi
Cemetery (not well known)|mã̀zǔgàta
Vomit|mã́zúwa
Beetle|mã̀zǔzù
Rank among upper Kyadya (salutation: Dawudù)|mãzì
Rank among court officers (salutations: Dawudù, ʃiàromã)|mãzìndadi
Feast|mbà
Were it not| except|mbãci
Interrogation word (“I say?”)|mgbá
Large mat (shade/tent) from èba palm branches|myã̀myã̀
Sweet|myã́myã́gi
Very (shaky)|myã̌myã̌nyí
Small| tiny|myãʃyãmyãʃyãgǐ
Reduplicating prefix (verbs with initial mã/mi/mu)|mi-
To sprinkle|mí
